t_ms,clip_id,ax,ay,az,gx,gy,gz,label
279865,7,0.912598,0.05896,0.021851,-6.713867,6.04248,6.835937,circulos
279876,7,0.910156,0.064453,0.020386,-6.713867,6.164551,7.019043,circulos
279885,7,0.924438,0.0802,0.0177,-6.286621,6.958008,7.873535,circulos
279895,7,0.926636,0.104126,0.02063,-5.981445,7.263184,8.239746,circulos
279918,7,0.926025,0.115234,0.035156,-10.009766,8.178711,3.417969,circulos
279927,7,0.92627,0.089478,0.044922,-11.962891,9.033203,0.732422,circulos
279937,7,0.933105,0.0625,0.044556,-12.329102,9.521484,-0.427246,circulos
279946,7,0.932129,0.047852,0.046753,-11.71875,9.70459,-0.427246,circulos
279956,7,0.925537,0.026611,0.032104,-6.958008,9.887695,2.563477,circulos
279966,7,0.940918,0.0177,0.020142,-7.080078,9.94873,4.394531,circulos
279976,7,0.944214,0.046265,0.016357,-8.605957,9.460449,4.882812,circulos
279986,7,0.941162,0.080444,0.013062,-9.338379,9.216309,5.187988,circulos
279996,7,0.947754,0.100098,0.002441,-8.117676,9.094238,5.615234,circulos
280006,7,0.956665,0.099731,-0.007324,-8.117676,8.789063,5.615234,circulos
280016,7,0.974731,0.116699,0.002319,-9.399414,8.789063,4.638672,circulos
280026,7,0.982788,0.132324,0.014526,-10.437012,9.216309,3.967285,circulos
280036,7,0.992187,0.134521,0.018677,-10.314941,9.765625,3.356934,circulos
280046,7,1.000488,0.119507,0.005737,-9.58252,9.94873,3.051758,circulos
280056,7,0.999023,0.107178,0.001587,-10.070801,9.460449,2.13623,circulos
280066,7,0.966309,0.079346,0.000732,-11.535645,7.385254,0.427246,circulos
280076,7,0.943237,0.07019,0.000732,-12.084961,6.469727,0.366211,circulos
280086,7,0.921265,0.076904,0.008545,-13.122559,7.202148,0.305176,circulos
280096,7,0.916016,0.078979,0.007446,-12.695313,8.361816,0.427246,circulos
280106,7,0.927246,0.079224,0.020996,-13.244629,9.887695,-0.183105,circulos
280116,7,0.936646,0.071411,0.018799,-12.268066,12.329102,0.12207,circulos
280126,7,0.960693,0.068726,0.002808,-10.803223,12.939453,1.89209,circulos
280136,7,0.95874,0.102173,-0.007813,-10.803223,13.61084,3.479004,circulos
280146,7,0.960815,0.133057,-0.0177,-10.314941,14.404297,4.882812,circulos
280156,7,0.972168,0.167114,-0.034668,-8.422852,14.709473,5.79834,circulos
280167,7,0.97876,0.190674,-0.037598,-6.04248,13.366699,4.821777,circulos
280176,7,0.997559,0.206421,-0.004395,-4.760742,13.000488,3.662109,circulos
280186,7,1.000244,0.204102,0.008057,-3.662109,12.756348,1.953125,circulos
280196,7,1.001465,0.199707,0.013794,-3.173828,13.61084,0.061035,circulos
280207,7,1.000732,0.19751,0.004272,-2.868652,14.221191,-1.708984,circulos
280217,7,0.996216,0.183838,-0.002197,-2.929688,14.892578,-3.845215,circulos
280227,7,0.993408,0.1521,-0.017822,-1.89209,16.845703,-5.371094,circulos
280237,7,0.994507,0.13269,-0.038086,-0.793457,16.967773,-5.371094,circulos
280247,7,0.996582,0.121948,-0.04834,-0.549316,16.601562,-5.371094,circulos
280257,7,0.99585,0.122681,-0.054199,-0.793457,15.686035,-5.493164,circulos
280267,7,0.991943,0.127319,-0.056519,-0.366211,14.709473,-5.493164,circulos
280277,7,0.986694,0.128174,-0.051636,1.953125,13.366699,-5.615234,circulos
280287,7,0.973633,0.101563,-0.054932,1.77002,13.48877,-6.347656,circulos
280297,7,0.959717,0.104004,-0.046265,0.793457,14.343262,-7.385254,circulos
280307,7,0.961426,0.086548,-0.050537,1.159668,15.136719,-7.751465,circulos
280317,7,0.969482,0.080811,-0.068237,2.075195,16.113281,-6.896973,circulos
280327,7,0.970947,0.104248,-0.085327,2.990723,16.052246,-6.286621,circulos
280337,7,0.977417,0.082153,-0.092651,4.638672,15.380859,-6.591797,circulos
280347,7,0.970459,0.055908,-0.07959,5.432129,14.282227,-7.141113,circulos
280357,7,0.96167,0.041992,-0.066528,4.882812,14.221191,-7.568359,circulos
280367,7,0.970093,0.049072,-0.077148,4.638672,14.709473,-6.958008,circulos
280377,7,0.973267,0.064575,-0.091919,5.126953,14.892578,-6.347656,circulos
280387,7,0.994629,0.062744,-0.121216,7.568359,12.878418,-5.310059,circulos
280397,7,0.986938,0.048462,-0.110718,8.056641,11.230469,-5.065918,circulos
280408,7,0.990479,0.058228,-0.103394,8.056641,9.58252,-4.882812,circulos
280417,7,0.980103,0.075073,-0.096558,7.202148,9.338379,-5.065918,circulos
280427,7,0.977173,0.089111,-0.08667,6.591797,9.887695,-5.310059,circulos
280437,7,0.966675,0.086304,-0.0896,7.507324,10.192871,-6.103516,circulos
280447,7,0.96106,0.08252,-0.089844,8.178711,10.070801,-6.774902,circulos
280457,7,0.973511,0.067627,-0.085205,8.850098,10.314941,-7.385254,circulos
280467,7,0.980591,0.053467,-0.085327,9.521484,10.559082,-7.69043,circulos
280477,7,0.981445,0.062256,-0.073364,8.911133,10.375977,-8.483887,circulos
280487,7,0.97583,0.0802,-0.05896,7.69043,12.145996,-11.535645,circulos
280498,7,0.993774,0.060059,-0.0896,11.413574,13.000488,-11.962891,circulos
280507,7,0.998169,0.037476,-0.110596,12.512207,13.366699,-12.451172,circulos
280517,7,0.998779,0.041016,-0.133301,11.108398,12.573242,-13.122559,circulos
280527,7,1.000488,0.028442,-0.140259,10.986328,11.901855,-13.183594,circulos
280538,7,1.000854,0.009033,-0.146362,12.695313,11.413574,-12.268066,circulos
280548,7,1.00061,0.028687,-0.152588,11.84082,9.155273,-10.986328,circulos
280557,7,0.994873,0.038818,-0.143555,11.291504,7.568359,-11.413574,circulos
280568,7,0.99353,0.016602,-0.129272,11.779785,6.774902,-12.145996,circulos
280577,7,0.987549,-0.002441,-0.116089,12.451172,6.469727,-12.268066,circulos
280588,7,0.981445,-0.008423,-0.10437,12.207031,6.530762,-11.779785,circulos
280598,7,0.976318,0.004517,-0.101929,11.108398,8.850098,-10.986328,circulos
280608,7,0.970093,0.020386,-0.114258,11.84082,10.009766,-11.108398,circulos
280618,7,0.97229,0.003906,-0.113403,12.207031,11.474609,-11.59668,circulos
280628,7,0.977661,-0.013916,-0.115845,11.474609,12.695313,-12.145996,circulos
280638,7,0.975586,-0.02478,-0.114258,9.70459,13.244629,-12.878418,circulos
280648,7,0.970581,-0.023926,-0.122559,7.8125,13.48877,-12.878418,circulos
280658,7,0.978882,-0.014038,-0.151978,7.080078,13.244629,-12.145996,circulos
280668,7,0.985962,-0.009521,-0.164429,8.178711,12.695313,-11.047363,circulos
280678,7,0.995605,-0.003174,-0.172852,9.82666,11.71875,-9.94873,circulos
280688,7,0.99646,0.008911,-0.16394,10.620117,10.864258,-9.277344,circulos
280698,7,1.00061,0.011475,-0.148926,11.535645,11.108398,-8.911133,circulos
280708,7,1.00647,-0.002075,-0.153198,12.451172,11.169434,-10.192871,circulos
280718,7,1.008423,-0.023071,-0.15979,11.352539,11.352539,-11.291504,circulos
280728,7,1.01416,-0.050415,-0.164307,10.070801,11.169434,-12.390137,circulos
280738,7,1.013794,-0.071045,-0.174805,9.216309,10.192871,-12.695313,circulos
280748,7,1.005859,-0.079346,-0.177124,7.995605,9.094238,-12.145996,circulos
280758,7,1.005493,-0.088745,-0.21167,7.263184,7.69043,-9.58252,circulos
280768,7,1.002197,-0.062134,-0.193604,7.446289,6.652832,-8.117676,circulos
280778,7,1.00354,-0.048706,-0.191772,9.82666,5.615234,-6.530762,circulos
280788,7,1.006226,-0.050293,-0.195312,13.183594,4.150391,-5.065918,circulos
280798,7,1.007568,-0.052979,-0.189941,14.892578,3.417969,-4.150391,circulos
280808,7,1.003052,-0.048218,-0.178589,12.573242,2.075195,-4.760742,circulos
280819,7,0.980469,-0.03772,-0.153076,9.887695,2.807617,-5.79834,circulos
280829,7,0.969238,-0.023804,-0.144043,7.202148,4.272461,-7.263184,circulos
280839,7,0.967163,-0.01001,-0.152466,6.04248,5.737305,-8.544922,circulos
280848,7,0.965576,0.006714,-0.161743,6.286621,6.652832,-9.521484,circulos
280859,7,0.96582,0.01123,-0.165161,7.324219,7.324219,-10.192871,circulos
280868,7,0.961792,-0.031738,-0.154053,12.084961,7.080078,-9.887695,circulos
280879,7,0.954834,-0.052612,-0.135254,12.695313,7.080078,-9.033203,circulos
280889,7,0.94519,-0.066162,-0.118896,13.366699,7.69043,-7.324219,circulos
280899,7,0.945557,-0.070801,-0.108276,15.319824,8.361816,-5.493164,circulos
280909,7,0.961182,-0.074097,-0.134277,17.578125,8.483887,-4.02832,circulos
280919,7,0.970581,-0.062256,-0.139648,18.493652,8.056641,-2.929688,circulos
280929,7,0.986328,-0.032837,-0.158813,20.141602,7.568359,-2.807617,circulos
280939,7,0.999634,-0.033325,-0.172607,20.996094,7.69043,-3.479004,circulos
280949,7,1.011108,-0.027222,-0.182861,20.385742,7.507324,-4.760742,circulos
280959,7,1.015015,-0.036743,-0.18811,19.042969,7.141113,-6.408691,circulos
280969,7,1.034424,-0.047852,-0.196045,16.479492,5.79834,-9.521484,circulos
280980,7,1.049927,-0.05835,-0.226929,15.991211,4.516602,-10.131836,circulos
280989,7,1.057007,-0.070923,-0.225464,16.296387,3.295898,-10.131836,circulos
280999,7,1.061768,-0.09375,-0.227905,17.456055,1.831055,-9.643555,circulos
281009,7,1.061768,-0.109985,-0.221191,17.333984,0.793457,-8.972168,circulos
281019,7,1.058594,-0.131348,-0.215088,16.723633,-0.183105,-8.544922,circulos
281029,7,1.07605,-0.140503,-0.232666,14.465332,-1.342773,-7.019043,circulos
281039,7,1.081299,-0.140015,-0.242554,13.427734,-2.929688,-6.04248,circulos
281049,7,1.078125,-0.139038,-0.236206,12.145996,-4.821777,-5.615234,circulos
281059,7,1.076294,-0.141235,-0.240356,11.230469,-6.164551,-5.615234,circulos
281069,7,1.080688,-0.131958,-0.219238,10.681152,-7.202148,-5.981445,circulos
281079,7,1.084595,-0.108521,-0.203491,9.094238,-8.056641,-6.225586,circulos
281089,7,1.083008,-0.108521,-0.216797,10.559082,-8.544922,-6.469727,circulos
281100,7,1.086548,-0.118896,-0.218872,12.023926,-8.911133,-5.981445,circulos
281110,7,1.068604,-0.117554,-0.213745,11.474609,-9.70459,-5.859375,circulos
281120,7,1.057861,-0.120728,-0.197998,10.375977,-10.131836,-5.92041,circulos
281129,7,1.040039,-0.128174,-0.165527,9.94873,-10.009766,-6.652832,circulos
281140,7,1.00708,-0.171631,-0.13269,10.192871,-9.216309,-6.469727,circulos
281150,7,0.992676,-0.155396,-0.133667,8.300781,-9.155273,-6.774902,circulos
281160,7,0.992554,-0.174072,-0.132568,5.065918,-7.629395,-7.69043,circulos
281170,7,0.986084,-0.182861,-0.127319,2.319336,-6.347656,-8.178711,circulos
281180,7,1.000977,-0.193481,-0.147705,1.342773,-5.065918,-6.713867,circulos
281190,7,1.028564,-0.180664,-0.16272,7.080078,-4.882812,2.319336,circulos
281200,7,1.049805,-0.150879,-0.200806,13.793945,-6.652832,8.056641,circulos
281210,7,1.04541,-0.138062,-0.199219,17.211914,-10.070801,11.108398,circulos
281220,7,1.035156,-0.126709,-0.186279,15.930176,-12.939453,10.437012,circulos
281230,7,1.036011,-0.123291,-0.16333,12.084961,-13.73291,7.324219,circulos
281240,7,1.026489,-0.122925,-0.104004,6.591797,-14.282227,1.953125,circulos
281250,7,1.01416,-0.12085,-0.12439,6.103516,-13.671875,0.915527,circulos
281260,7,1.011963,-0.125366,-0.143555,4.516602,-13.671875,-0.12207,circulos
281270,7,1.017944,-0.13562,-0.145264,2.868652,-12.634277,-0.732422,circulos
281280,7,1.028076,-0.145508,-0.157837,4.089355,-12.451172,0.427246,circulos
281290,7,1.025269,-0.146729,-0.153198,9.338379,-15.50293,5.554199,circulos
281300,7,1.026611,-0.133667,-0.155273,10.620117,-17.63916,7.202148,circulos
281310,7,1.025635,-0.107178,-0.150757,9.58252,-19.165039,7.873535,circulos
281320,7,1.021606,-0.103271,-0.136841,9.094238,-20.141602,7.080078,circulos
281330,7,1.010986,-0.115112,-0.12146,7.568359,-20.812988,5.065918,circulos
281340,7,1.004517,-0.127197,-0.112793,4.272461,-20.263672,2.746582,circulos
281350,7,1.009033,-0.144531,-0.11145,-1.464844,-18.249512,-0.671387,circulos
281360,7,1.009033,-0.145142,-0.099487,-3.78418,-17.211914,-1.89209,circulos
281371,7,1.004639,-0.161865,-0.084839,-4.882812,-16.662598,-2.441406,circulos
281380,7,1.000488,-0.177002,-0.080688,-5.79834,-16.113281,-2.197266,circulos
281390,7,0.997803,-0.177734,-0.069458,-5.981445,-15.197754,-0.732422,circulos
281400,7,1.003662,-0.180786,-0.08313,-3.78418,-15.136719,2.075195,circulos
281411,7,1.004883,-0.155884,-0.092163,-3.112793,-15.930176,2.685547,circulos
281420,7,1.004395,-0.15271,-0.099121,-2.075195,-17.028809,3.173828,circulos
281431,7,1.007568,-0.149658,-0.112183,-1.342773,-17.51709,3.479004,circulos
281441,7,1.005859,-0.145386,-0.109009,-0.488281,-17.822266,3.967285,circulos
281451,7,1.001221,-0.139893,-0.103027,1.953125,-19.165039,4.638672,circulos
281460,7,0.986938,-0.155396,-0.09375,2.075195,-19.775391,3.90625,circulos
281471,7,0.978394,-0.171021,-0.070923,-0.366211,-19.897461,1.708984,circulos
281481,7,0.956055,-0.179932,-0.035156,-3.845215,-19.287109,-0.488281,circulos
281491,7,0.94873,-0.194336,-0.015015,-5.432129,-17.456055,-1.708984,circulos
281501,7,0.943359,-0.208618,-0.001221,-6.591797,-15.563965,-2.624512,circulos
281511,7,0.934326,-0.212646,-0.006226,-6.225586,-13.73291,-0.183105,circulos
281521,7,0.939209,-0.207764,-0.011353,-5.371094,-13.061523,1.586914,circulos
281531,7,0.92981,-0.200928,-0.007935,-4.577637,-12.817383,3.295898,circulos
281541,7,0.92627,-0.214111,0.000244,-3.78418,-12.329102,4.638672,circulos
281551,7,0.922241,-0.21875,-0.000488,-3.601074,-11.779785,5.615234,circulos
281561,7,0.917114,-0.218628,-0.000977,-4.943848,-10.681152,7.93457,circulos
281571,7,0.907959,-0.203735,-0.002563,-4.699707,-10.009766,9.216309,circulos
281581,7,0.903076,-0.202026,0.002808,-4.699707,-9.216309,10.803223,circulos
281591,7,0.903198,-0.192017,0.018188,-5.126953,-7.446289,12.756348,circulos
281601,7,0.884644,-0.163086,0.036499,-6.164551,-5.371094,13.85498,circulos
281611,7,0.888794,-0.182495,0.044189,-5.371094,0.366211,16.357422,circulos
281621,7,0.878174,-0.162476,0.057129,-4.211426,4.394531,17.944336,circulos
281631,7,0.884888,-0.124634,0.032837,-4.150391,7.629395,18.432617,circulos
281641,7,0.876221,-0.109741,0.016113,-4.394531,8.056641,18.249512,circulos
281651,7,0.87793,-0.113403,-0.004639,-5.493164,8.483887,16.723633,circulos
281661,7,0.881348,-0.128418,-0.014282,-8.239746,8.850098,13.427734,circulos
281683,7,0.894897,-0.147705,-0.039429,-12.756348,4.089355,13.977051,circulos
281692,7,0.901367,-0.149414,-0.05835,-12.023926,1.220703,15.380859,circulos
281701,7,0.89502,-0.137817,-0.05249,-13.122559,-1.220703,16.357422,circulos
281711,7,0.88208,-0.126099,-0.033447,-15.014648,-3.112793,16.662598,circulos
281721,7,0.880005,-0.113525,-0.002075,-16.784668,-2.624512,17.822266,circulos
281732,7,0.880493,-0.065186,-0.009521,-15.625,-1.464844,19.042969,circulos
281742,7,0.889404,-0.057861,-0.026978,-13.305664,-0.305176,20.446777,circulos
281752,7,0.901611,-0.038696,-0.027832,-12.329102,0.183105,20.751953,circulos
281762,7,0.911011,-0.00708,-0.029297,-13.122559,0.488281,20.324707,circulos
281771,7,0.920898,0.005005,-0.037476,-14.831543,0.061035,17.883301,circulos
281782,7,0.933594,0.017578,-0.03125,-15.319824,-0.732422,16.540527,circulos
281792,7,0.93396,0.016235,-0.033569,-14.221191,-1.525879,16.418457,circulos
281801,7,0.93103,0.024658,-0.043091,-12.329102,-3.051758,17.028809,circulos
281812,7,0.919312,0.044556,-0.032349,-11.291504,-4.089355,17.089844,circulos
281822,7,0.911255,0.046753,-0.016724,-9.94873,-4.272461,15.441895,circulos
281845,7,0.902222,0.030884,0.018799,-6.530762,-1.586914,14.648438,circulos
281854,7,0.893066,0.048584,0.027832,-7.873535,-0.183105,13.305664,circulos
281864,7,0.890747,0.055542,0.0271,-9.094238,1.77002,11.535645,circulos
281873,7,0.882935,0.053589,0.018799,-11.291504,3.662109,7.141113,circulos
281894,7,0.854492,0.041138,0.028809,-12.695313,4.882812,4.272461,circulos
281904,7,0.852417,0.040894,0.031982,-13.671875,5.737305,2.868652,circulos
281913,7,0.857544,0.03418,0.033813,-12.390137,6.591797,2.807617,circulos
281923,7,0.871582,0.009888,0.012573,-7.93457,6.896973,4.333496,circulos
281932,7,0.872437,-0.012939,0.011597,-4.577637,5.187988,5.981445,circulos
281942,7,0.855713,-0.024292,0.031738,-5.737305,5.615234,5.859375,circulos
281952,7,0.850342,-0.018066,0.043945,-6.04248,6.958008,6.103516,circulos
281962,7,0.864258,-0.025635,0.026611,-5.187988,8.850098,6.896973,circulos
281972,7,0.874512,-0.030884,0.004517,-5.737305,10.131836,7.507324,circulos
281982,7,0.885132,-0.031494,-0.013184,-7.568359,10.864258,6.347656,circulos
282004,7,0.893066,-0.005127,-0.007935,-11.657715,12.695313,6.225586,circulos
282014,7,0.912598,-0.007446,-0.020996,-8.605957,13.122559,8.300781,circulos
282023,7,0.909912,-0.005615,-0.035889,-6.408691,12.268066,9.58252,circulos
282032,7,0.918091,-0.000122,-0.058105,-4.882812,11.291504,11.291504,circulos
282042,7,0.931152,0.046265,-0.064209,-8.605957,9.887695,11.657715,circulos
282053,7,0.922485,0.063354,-0.071533,-8.911133,9.338379,11.657715,circulos
282063,7,0.930786,0.067261,-0.073486,-7.995605,8.728027,11.047363,circulos
282073,7,0.925171,0.062256,-0.065063,-7.8125,7.446289,9.58252,circulos
282083,7,0.926025,0.051636,-0.05249,-7.629395,6.896973,8.666992,circulos
282092,7,0.92395,0.042603,-0.033691,-5.859375,7.080078,7.019043,circulos
282103,7,0.938354,0.033325,-0.039551,-4.150391,7.568359,7.080078,circulos
282113,7,0.94519,0.05249,-0.049194,-3.479004,7.263184,7.446289,circulos
282123,7,0.955322,0.077271,-0.063721,-3.845215,6.896973,7.019043,circulos
282133,7,0.967285,0.094604,-0.077881,-4.272461,6.164551,5.981445,circulos
282143,7,0.981201,0.096924,-0.083252,-4.943848,5.432129,3.845215,circulos
282163,7,0.967773,0.076538,-0.076538,-7.8125,0.488281,2.258301,circulos
282173,7,0.958252,0.073242,-0.050537,-8.789063,-0.366211,2.319336,circulos
282183,7,0.954224,0.090454,-0.031372,-8.544922,-0.488281,3.540039,circulos
282193,7,0.950684,0.10791,-0.027832,-6.652832,0.488281,5.065918,circulos
282203,7,0.95874,0.110718,-0.044189,-2.563477,3.417969,7.507324,circulos
282213,7,0.970337,0.094604,-0.038696,-3.601074,4.821777,7.263184,circulos
282223,7,0.963257,0.080811,-0.014771,-5.249023,6.347656,6.04248,circulos
282233,7,0.967896,0.054199,-0.007446,-4.943848,8.117676,5.67627,circulos
282243,7,0.96875,0.057861,-0.021606,-3.417969,9.643555,6.713867,circulos
282253,7,0.977295,0.089233,-0.049194,-2.13623,9.643555,9.033203,circulos
282263,7,0.978271,0.140869,-0.104858,-1.403809,8.422852,8.605957,circulos
282273,7,0.965332,0.143188,-0.098755,-1.89209,7.263184,7.629395,circulos
282283,7,0.96875,0.151367,-0.103027,-1.647949,7.995605,7.202148,circulos
282293,7,0.964844,0.147339,-0.09375,-0.549316,7.507324,6.530762,circulos
282303,7,0.957031,0.124146,-0.078979,0.061035,6.713867,4.02832,circulos
282327,7,0.935181,0.053955,-0.068237,-3.601074,9.216309,2.197266,circulos
282336,7,0.921265,0.047974,-0.058228,-6.164551,10.314941,1.220703,circulos
282345,7,0.915649,0.05249,-0.062988,-6.896973,11.230469,1.403809,circulos
282354,7,0.909912,0.042969,-0.074097,-5.67627,13.549805,4.089355,circulos
282373,7,0.908203,0.026611,-0.092529,-4.699707,14.526367,5.004883,circulos
282383,7,0.914185,0.016724,-0.099976,-3.601074,14.709473,6.469727,circulos
282394,7,0.914673,0.014648,-0.095093,-2.746582,14.282227,8.117676,circulos
282403,7,0.934204,0.024048,-0.105103,-1.281738,13.000488,9.82666,circulos
282413,7,0.934204,0.028564,-0.10144,-0.12207,9.58252,11.901855,circulos
282424,7,0.953735,0.059326,-0.095947,-0.915527,10.620117,12.329102,circulos
282434,7,0.971069,0.106934,-0.103638,-1.342773,10.925293,13.000488,circulos
282444,7,0.96875,0.130127,-0.099854,-1.342773,11.047363,12.878418,circulos
282453,7,0.973511,0.140259,-0.104248,-0.793457,11.535645,12.207031,circulos
282464,7,0.978638,0.140381,-0.113403,-0.793457,13.183594,10.070801,circulos
282487,7,0.97522,0.117065,-0.119507,-3.173828,10.192871,7.995605,circulos
282497,7,0.996338,0.149536,-0.108032,-5.126953,12.512207,7.141113,circulos
282506,7,1.000977,0.184204,-0.116821,-4.760742,15.930176,7.69043,circulos
282524,7,1.020386,0.206299,-0.152954,1.586914,13.977051,5.615234,circulos
282534,7,1.025391,0.200439,-0.150757,1.525879,12.634277,3.601074,circulos
282544,7,1.021973,0.21167,-0.133423,0.854492,11.59668,1.220703,circulos
282554,7,1.025269,0.20752,-0.126709,0.671387,11.230469,-1.281738,circulos
282564,7,1.023682,0.193726,-0.11792,0.061035,11.657715,-3.662109,circulos
282574,7,1.015503,0.179932,-0.104614,-1.403809,13.48877,-7.8125,circulos
282584,7,1.003906,0.150635,-0.114624,0.183105,14.526367,-8.666992,circulos
282594,7,0.99939,0.12207,-0.136719,2.319336,14.770508,-8.361816,circulos
282604,7,0.994629,0.097656,-0.156738,3.234863,15.197754,-7.751465,circulos
